共有model数,item_name 中文,model_name 中文,目标价,model_image_susercontent,product_link,L2 中文,L3 中文,邀请码,model_id,final_1688_link,price judge,展示日期,item_id,item下最高价,特殊tag,日均销售额,日均单量,asp_tag_by_l1
1,磁吸式遮光防晒帘，适用于汽车、婴儿房和儿童房窗户,磁吸式遮光防晒帘，适用于汽车、婴儿房和儿童房窗户,5.93,https://cf.shopee.com.br/file/cn-11134207-820l4-moz6vfg47u2of6,https://.xiapibuy.com/product/1453746899/43181118057,汽车内饰配件,遮阳罩和仪表盘罩,IVCN202608177293,'380959804387,相似款：https://detail.1688.com/offer/668871724069.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-24,'380959804387,5.93,,20-40美金,20-40单,高价品
1,HF铃木汽车门槛贴纸后备箱门槛防刮贴花 4片装 8片装 9片装 适用于铃木Carry APV Celerio Jimmy Dzire SPresso XL7 Swift Ertiga 配件,9件套汽车车门+后备箱,5.4,https://cf.shopee.ph/file/sg-11134201-823qd-mp0mp1yfvke9e1,https://.xiapibuy.com/product/1771738329/46761617936,汽车外饰配件,门槛板,IVCN202608178749,'292667174743,相似款：https://detail.1688.com/offer/928078262143.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,'08-24,'292667174743,5.4,,20-40美金,20-40单,高价品
1,吉利汽车门槛保护垫防刮擦门槛垫防滑板踏板保护贴纸,8 + 1 件,5.2,https://cf.shopee.com.br/file/sg-11134201-823qd-motfetfndi4hd7,https://.xiapibuy.com/product/847906425/56811527000,汽车外饰配件,门槛板,IVCN202608178609,'316002488372,相似款：https://detail.1688.com/offer/898903232985.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,'08-24,'316002488372,5.2,,20-40美金,20-40单,高价品
1,通用型汽车仪表盘垫，带毛绒，尺寸 150x50cm，汽车仪表盘垫/汽车配件/,黑色的,4.78,https://cf.shopee.ph/file/sg-11134201-7renj-m8eoj7qz324x79,https://.xiapibuy.com/product/1446443509/26932884770,汽车内饰配件,遮阳罩和仪表盘罩,IVCN202607109138,'195976600292,无同款,P1,'08-24,'195976600292,4.78,LFF精寻品📦,20-40美金,20-40单,中价品
1,通用型汽车仪表盘毛毯/毛毯，尺寸150x50厘米，光泽亮丽，15毫米厚。,黑色，所有类型 150x50厘米,4,https://cf.shopee.ph/file/9607825d35aee87df8e08e7a1601a633,https://.xiapibuy.com/product/328781732/5193806547,汽车内饰配件,遮阳罩和仪表盘罩,IVCN202606155875,'46292325334,无同款,P1,'08-24,'46292325334,4,LFF精寻品📦,20-40美金,20-40单,中价品
1,通用型汽车仪表盘毛毯/毛毯，尺寸150x50厘米，光泽亮丽，15毫米厚。,紫色，所有类型 150x50厘米,3.12,https://cf.shopee.ph/file/aa1d7bfdca567803cdcb896034a1fc8b,https://.xiapibuy.com/product/328781732/5193806547,汽车内饰配件,遮阳罩和仪表盘罩,IVCN202608178247,'46292325331,无同款,P1,'08-24,'46292325331,3.12,LFF精寻品📦,20-40美金,20-40单,中价品
1,汽车仪表盘套/毛绒汽车仪表盘垫/尺寸：150x50厘米,浅棕色，仅仪表板罩,3.12,https://cf.shopee.ph/file/e218cf578c704f6bc3ee0bf952af0ae3,https://.xiapibuy.com/product/344668022/40757023433,汽车内饰配件,遮阳罩和仪表盘罩,IVCN202608178555,'280595826369,无同款,P1,'08-24,'280595826369,3.12,,20-40美金,20-40单,中价品
1,适用于所有车型的通用仪表盘垫，柔软绒面材质，厚度15毫米，尺寸150x50厘米,灰,3.07,https://cf.shopee.ph/file/sg-11134201-7rd5d-m6o60a7pbixn82,https://.xiapibuy.com/product/1224925781/24591879581,汽车内饰配件,遮阳罩和仪表盘罩,IVCN202608178993,'242727220385,无同款,P1,'08-24,'242727220385,3.07,LFF精寻品📦,20-40美金,20-40单,中价品
1,汽车门槛保护条，4条装，黑色，激光反光，25x4.5厘米，50x4.5厘米，通用型,菲亚特,2.5,https://cf.shopee.com.br/file/cn-11134207-7ras8-m2gvykedif0ed9,https://.xiapibuy.com/product/742231918/25688231505,汽车外饰配件,门槛板,IVCN2026061514247,'237008919757,相似款：https://detail.1688.com/offer/895199175639.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,'08-24,'237008919757,2.5,,20-40美金,20-40单,中价品
1,Autel MX900 汽车诊断工具，配备泰语软件。,Autel MX900 汽车诊断工具，配备泰语软件。,2999.26,https://cf.shopee.co.th/file/th-11134207-81zti-mkrzgynojrwkbb,https://.xiapibuy.com/product/168603987/24680077633,汽车工具,测试、诊断和维修工具,IVCN2026061510435,'176468059518,https://detail.1688.com/offer/983673415502.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'176468059518,2999.26,LFF精寻品📦,500-1000美金,20-40单,高价品
1,适用于皮卡车的自卸车套件（5吨载重），50毫米轴。所有零件齐全。包含带电动泵的完整自卸套件（12V/24V可选）。皮卡车自卸车……,自卸卡车+带12V软管的水泵。,2143.55,https://cf.shopee.co.th/file/sg-11134201-82621-mj6qmv5277k5c2,https://.xiapibuy.com/product/427627739/22179284531,汽车零部件,其他的,IVCN202608178841,'194648719363,无同款,P1,'08-21,'194648719363,2143.55,,300-500美金,20-40单,高价品
1,空气管理系统 顶级空气悬架系统 电子控制系统/气动/气举 MP-DV8A12001,空气管理系统 顶级空气悬架系统 电子控制系统/气动/气举 MP-DV8A12001,1576.12,https://cf.shopee.com.my/file/ba9373fefc5eff197ea464106b2a6205,https://.xiapibuy.com/product/307970416/16010478027,汽车零部件,减震器、支柱和悬架,IVCN2026051318793,'134359660897,https://detail.1688.com/offer/622159881896.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'134359660897,1576.12,,100-300美金,20-40单,高价品
1,Launch X431 PRO ELITE 汽车全系统诊断工具，支持钥匙编程、CAN FD 在线 ECU 编程编码、主动式 OBD2 检测。,Launch X431 PRO ELITE 汽车全系统诊断工具，支持钥匙编程、CAN FD 在线 ECU 编程编码、主动式 OBD2 检测。,1560.32,https://cf.shopee.com.my/file/cn-11134207-7r98o-lyzyz7m1pfhed9,https://.xiapibuy.com/product/838393473/26508031984,汽车工具,测试、诊断和维修工具,IVCN2026041041701,'246388598358,相似款：https://detail.1688.com/offer/771895111258.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717775372170456071e0dbc&token=jkz2Uevw3gL%2FHVSKcHXy6ECnUp1%2BRner3prnHpq5yByCyskPxX2y1gBR1hL2%2Fltw,P1,'08-21,'246388598358,1560.32,LFF精寻品📦,300-500美金,20-40单,高价品
1,全新 LAUNCH X431 CRP919E BT OBD2 扫描仪 汽车诊断工具 汽车 CANFD DOIP ECU 编码 OBDII 专业版 包邮 PK CRP919X BT,全新 LAUNCH X431 CRP919E BT OBD2 扫描仪 汽车诊断工具 汽车 CANFD DOIP ECU 编码 OBDII 专业版 包邮 PK CRP919X BT,1521.2,https://cf.shopee.ph/file/cn-11134207-7ras8-m62ciondo0sx2b,https://.xiapibuy.com/product/487012430/22472961231,汽车工具,测试、诊断和维修工具,IVCN2026031326596,'194412282740,https://detail.1688.com/offer/900668418118.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23down-ph.img.susercontent.com&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'194412282740,1521.2,LFF精寻品📦,300-500美金,20-40单,高价品
1,THINKCAR THINKSCAN 689BT 专业汽车诊断工具 CANFD DOIP 双向 ECU 编码 34 重置全系统 OBD2 扫描仪,THINKSCAN 689BT,1321.62,https://cf.shopee.ph/file/cn-11134207-7r98o-m044mx65oj4745,https://.xiapibuy.com/product/451055377/13505990036,汽车工具,测试、诊断和维修工具,IVCN2026051315581,'102306467856,https://detail.1688.com/offer/836402719058.html?spm=a26352.b28411319/2508.0.0,P1,'08-21,'102306467856,1321.62,LFF精寻品📦,500-1000美金,20-40单,高价品
1,（2026款！）245/70R16（免运费！） （4条轮胎）FORTUNE 皮卡轮胎，全新2026款，免费赠送气门嘴 + 产品保修,第26年,1077.84,https://cf.shopee.co.th/file/th-11134207-81ztq-mncp3pni3p50bc,https://.xiapibuy.com/product/793277367/22800280844,汽车零部件,轮胎及配件,IVCN2026071015558,'375833767101,相似款：https://detail.1688.com/offer/782084313017.html?spm=a26352.b28411319/2508.0.0,P1,'08-21,'375833767101,1077.84,LFF精寻品📦,300-500美金,20-40单,高价品
1,feyree 电动汽车充电站 32A 电动汽车充电器 EVSE 壁挂式 7.6/11/22KW Type2 电缆 IEC62196 APP 控制,22千瓦 32安 三相,892.35,https://cf.shopee.com.my/file/cn-11134207-7ras8-m6z1sapkqe3se5,https://.xiapibuy.com/product/832299010/21630558564,汽车零部件,电子,IVCN202605131027,'201575962133,https://detail.1688.com/offer/677916281770.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417794180054791161e0dde&token=OgdoTw2qGU6HboK8pbvZ87Vb3SLuUTA0p9GDfwjuKyxiqefQqADqWNp0xJAh2eFs,P1,'08-21,'201575962133,892.35,LFF精寻品📦,100-300美金,20-40单,高价品
1,2026款 Tbox Ultra 3 安卓15.0无线车载系统，支持CarPlay和Android Auto，配备触摸屏液晶显示器，支持5G网络和视频播放，8GB内存+128GB存储空间,8+128G,832.97,https://cf.shopee.com.my/file/cn-11134207-820l4-mnxx2jgldudka3,https://.xiapibuy.com/product/586935674/45510112047,汽车内饰配件,导航和AV接收器,IVCN202608179235,'420887447162,https://detail.1688.com/offer/991733959495.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i15&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'420887447162,832.97,LFF精寻品📦,300-500美金,20-40单,高价品
1,feyree 4.3英寸大屏电动汽车充电器，Type 2 7.6kW壁挂式充电桩，带APP充电历史记录功能，支持11kW/22kW三相充电，适用于电动汽车,32A 7.6KW 单相,819.81,https://cf.shopee.ph/file/cn-11134207-7ras8-m2dnq1sopv2628,https://.xiapibuy.com/product/832305771/27512643346,汽车零部件,电子,IVCN2026061512639,'215425668594,https://detail.1688.com/offer/810573841125.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'215425668594,819.81,,100-300美金,20-40单,高价品
1,ANCEL FX6100 OBD2 汽车全系统诊断扫描仪，带喷油器编码学习功能、EPB/BMS/ABS 排气/SAS 复位、主动测试、终身免费更新、15 种以上复位功能,安赛尔 FX6100,815.19,https://cf.shopee.com.my/file/cn-11134207-820l4-mn5lmlw4cvt1db,https://.xiapibuy.com/product/287245287/41561464909,汽车工具,测试、诊断和维修工具,IVCN202608178935,'261034135641,https://detail.1688.com/offer/937918753541.html?spm=a26352.b28411319/2508.0.0,P1,'08-21,'261034135641,815.19,LFF精寻品📦,100-300美金,20-40单,高价品
1,横滨轮胎2026年畅销新款轮胎系列（4条轮胎），适用于乘用车和皮卡，15-20英寸轮毂。免费赠送优质轮胎气门嘴。,185/60R15 E70,807.79,https://cf.shopee.co.th/file/th-11134207-81ztc-mnuzkyncx5398b,https://.xiapibuy.com/product/67626474/1789435842,汽车零部件,轮胎及配件,IVCN2026071016830,'247897599316,相似款：https://detail.1688.com/offer/1013414842399.html?spm=a26352.b28411319/2508.0.0,P1,'08-21,'247897599316,807.79,LFF精寻品📦,100-300美金,20-40单,高价品
1,摩托车 CarPlay 屏幕无线 CarPlay 和 Android Auto 双 1080P 摄像头 GPS 追踪器 TPMS 智能控制器 IP67 防水 AOOCCI C6 Pro,C6 Pro,796.24,https://cf.shopee.ph/file/cn-11134207-820l4-mr9iwiozhjif09,https://.xiapibuy.com/product/1821703741/48010231187,汽车内饰配件,摄像机和停车摄像头,IVCN202608177571,'360897022087,无同款,P1,'08-21,'360897022087,796.24,,80-100美金,20-40单,高价品
1,OTTOCAST P3 PRO AI 盒子，安卓 13 系统，SM6225 芯片，8+128GB 存储空间，支持无线 CarPlay、Android Auto、HDMI 输出，内置 AI 语音功能，是一款智能安卓盒子。,P3 PRO【8+128G】,793,https://cf.shopee.ph/file/cn-11134207-820l4-mq1n243vw45cb5,https://.xiapibuy.com/product/515029852/52461279843,汽车内饰配件,导航和AV接收器,IVCN202608178297,'365983230992,https://detail.1688.com/offer/1009313859236.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'365983230992,793,,80-100美金,20-40单,高价品
1,Carlinkit 5G Tbox Ultra 4 安卓 15.0 AI 盒子 2026 8GB 内存 128GB 存储 无线 CarPlay 和安卓车载适配器 智能车载电视盒，适用于车载 Netflix 和 YouTube,TBOX-ULTRA4（8+128G）,754.56,https://cf.shopee.com.my/file/cn-11134207-820l4-mpst90ar8zd724,https://.xiapibuy.com/product/586935674/52062635821,汽车内饰配件,导航和AV接收器,IVCN202608178979,'416097276412,相似款：https://detail.1688.com/offer/1069519838057.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'416097276412,754.56,LFF精寻品📦,100-300美金,20-40单,高价品
1,THINKCAR MUCAR VO7/VO7S 专业 OBD2 汽车诊断扫描仪 全系统扫描工具 ECU 编码操作测试 汽车诊断工具,MUCAR VO7S,729.97,https://cf.shopee.ph/file/ph-11134201-23030-xjex7a0z4dova2,https://.xiapibuy.com/product/451055377/22730185105,汽车工具,测试、诊断和维修工具,IVCN2026071013660,'117990669965,https://detail.1688.com/offer/957493614479.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'117990669965,729.97,LFF精寻品📦,100-300美金,20-40单,高价品
1,feyree 电动汽车充电站 32A 电动汽车充电器 EVSE 壁挂式 7.6/11/22KW Type2 电缆 IEC62196 APP 控制,7.6千瓦 32安 单相,700.97,https://cf.shopee.ph/file/sg-11134201-7rd6k-m6z1s9bwr2958d,https://.xiapibuy.com/product/832305771/21130556449,汽车零部件,电子,IVCN2026061511885,'201575832516,https://detail.1688.com/offer/677916281770.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'201575832516,700.97,,100-300美金,20-40单,高价品
1,适用于大众 VW EA111 1.6 8V 发动机的全新气缸盖，也适用于 Polo、Golf、Gol、Fox、Voyage 和 Kombi 1.4 车型。,适用于大众EA111 1.6L 8V发动机的全新气缸盖,684.8,https://cf.shopee.com.br/file/cn-11134207-820l4-mh0gwwhj7aj044,https://.xiapibuy.com/product/1258549214/47351335613,汽车零部件,发动机零件,IVCN2026051318971,'380118590536,相似款：https://detail.1688.com/offer/850186918551.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'380118590536,684.8,,300-500美金,20-40单,高价品
1,邓禄普 ENASAVE EC300+ 轮胎，一套 4 条，适用于乘用车、皮卡和 SUV。,185/65R15 EC300+，4条轮胎,626.58,https://cf.shopee.co.th/file/th-11134207-7r98o-lkz3n4wfgyr033,https://.xiapibuy.com/product/276031219/21514188700,汽车零部件,轮胎及配件,IVCN202608177033,'173365425898,相似款：https://detail.1688.com/offer/653236707661.html?spm=a26352.b28411319/2508.0.0,P1,'08-21,'173365425898,626.58,LFF精寻品📦,100-300美金,20-40单,高价品
1,普利司通 265/60R18 DUELER H/T 684II 汽车轮胎，1 个（2026 年生产），包含 1 个轮胎气门嘴（18 英寸轮辋）。,普利司通 265/60R18 DUELER H/T 684II 汽车轮胎，1 个（2026 年生产），包含 1 个轮胎气门嘴（18 英寸轮辋）。,621.93,https://cf.shopee.co.th/file/th-11134207-81ztq-modimdmqiln3a2,https://.xiapibuy.com/product/38354811/1595219098,汽车零部件,轮胎及配件,IVCN202608177165,'72143779576,相似款：https://detail.1688.com/offer/694443923782.html?spm=a26352.13672862.offerlist.19.22062cdf7C3rh2&offerId=694443923782&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=c9e5ec50746243ba8ff3a64d3eac84d0&skuId=4928957005377&forcePC=1764660898896,P1,'08-21,'72143779576,621.93,LFF精寻品📦,100-300美金,20-40单,高价品
1,Iceberg品牌R134制冷剂，13.6公斤，100%正品。,Iceberg品牌R134制冷剂，13.6公斤，100%正品。,602.87,https://cf.shopee.co.th/file/th-11134207-7r98s-lqeamfe9qm1me8,https://.xiapibuy.com/product/170191867/14022722771,汽车零部件,散热器、发动机冷却和气候控制,IVCN2026051315709,'104576661864,相似款：https://detail.1688.com/offer/900219313686.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,'08-21,'104576661864,602.87,LFF精寻品📦,300-500美金,20-40单,高价品
1,适用于 2012-2019 款宝马 3 系第六代 F30 F35 F80 的 LED 尾灯，流水式转向灯，动态日间行车灯，GTS 风格。,熏制,552.23,https://cf.shopee.co.th/file/cn-11134207-7r98o-llikwyp5rpnwcf,https://.xiapibuy.com/product/1060434638/20084016521,汽车零部件,电子,IVCN202608178105,'222011991747,相似款：https://detail.1688.com/offer/641895356579.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,'08-21,'222011991747,552.23,,100-300美金,20-40单,高价品
1,适用于SUPER CORE汽油发动机的FLEX涡轮增压器（前盖+中心阀体）。增压迅速，无延迟。免运费。,48.5/48.5 刀片，12 英寸导管。,550,https://cf.shopee.co.th/file/th-11134207-7rasf-m6s4m67xnqiff3,https://.xiapibuy.com/product/386030210/26577890289,汽车零部件,发动机零件,IVCN202605131887,'208259852143,相似款：https://detail.1688.com/offer/819861927477.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417870206464694053e0f51&token=fx858PXpqzF0XO0ZQZ%2Be116OeaP9hhCmcx9Hroi36j6vaghqvIGmJSqCQVj%2FKhRv,P0,'08-21,'208259852143,550,,100-300美金,20-40单,高价品
1,FLEX铝制散热器，拥有最高密度的散热鳍片，管数也远超市面上常见的改装散热器。适用于柴油和汽油发动机。三年防漏质保。,老款DMAX,539.71,https://cf.shopee.co.th/file/th-11134207-7r98o-lnqlrq0fzecn19,https://.xiapibuy.com/product/386030210/23260298505,汽车零部件,散热器、发动机冷却和气候控制,IVCN202608179633,'232245273069,相似款：https://detail.1688.com/offer/952612746825.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=d9bca417f936458a9ffddd10f281f97b&sessionid=afd6acc2b02747f4b9143590cb4d3954,P1,'08-21,'232245273069,539.71,,80-100美金,20-40单,高价品
